Código IBGE,Município,UF,Operadora,Tecnologia,% área coberta,% moradores cobertos,% domicílios cobertos,Área km2,Moradores,Domicílios,Tipo de compromisso,Compromisso,Origem compromisso,Operadora com compromisso,Status compromisso,Prazo compromisso
2505808,Duas Estradas,PB,Todas,4G,"89,84","96,48","96,87","26,26166444",3631,1074,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Claro,Atendido no prazo,30/04/2009
2505808,Duas Estradas,PB,Todas,4G,"89,84","96,48","96,87","26,26166444",3631,1074,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Claro,Atendido no prazo,30/04/2015
2505808,Duas Estradas,PB,Todas,4G,"89,84","96,48","96,87","26,26166444",3631,1074,Ofertar SMP,Ofertar SMP 4G ou superior,TAC,Tim,Atendido no prazo,31/12/2020
2505808,Duas Estradas,PB,Todas,4G,"89,84","96,48","96,87","26,26166444",3631,1074,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2505907,Emas,PB,Todas,4G,"59,61","88,02","89,21","240,9008775",3276,819,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 2G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Tim,Atendido no prazo,30/04/2010
2505907,Emas,PB,Todas,4G,"59,61","88,02","89,21","240,9008775",3276,819,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Tim,Atendido no prazo,N/A
2505907,Emas,PB,Todas,4G,"59,61","88,02","89,21","240,9008775",3276,819,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2506004,Esperança,PB,Todas,4G,"77,83","97,52","97,74","163,7811994",31000,9097,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Tim,Atendido no prazo,30/04/2013
2506004,Esperança,PB,Todas,4G,"77,83","97,52","97,74","163,7811994",31000,9097,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Oi,Atendido no prazo,N/A
2506004,Esperança,PB,Todas,4G,"77,83","97,52","97,74","163,7811994",31000,9097,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Tim,Atendido no prazo,N/A
2506004,Esperança,PB,Todas,4G,"77,83","97,52","97,74","163,7811994",31000,9097,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Vivo,Atendido no prazo,N/A
2506004,Esperança,PB,Todas,4G,"77,83","97,52","97,74","163,7811994",31000,9097,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 4G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Claro,Atendido no prazo,N/A
2506004,Esperança,PB,Todas,4G,"77,83","97,52","97,74","163,7811994",31000,9097,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Claro,A vencer,31/07/2029
2506004,Esperança,PB,Todas,4G,"77,83","97,52","97,74","163,7811994",31000,9097,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Telefônica,A vencer,31/07/2029
2506004,Esperança,PB,Todas,4G,"77,83","97,52","97,74","163,7811994",31000,9097,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Tim,A vencer,31/07/2029
2506103,Fagundes,PB,Todas,4G,"66,57","84,54","84,58","189,0241517",11397,3248,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2009
2506103,Fagundes,PB,Todas,4G,"66,57","84,54","84,58","189,0241517",11397,3248,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2015
2506103,Fagundes,PB,Todas,4G,"66,57","84,54","84,58","189,0241517",11397,3248,Ofertar SMP,Ofertar SMP 4G ou superior,TAC,Tim,Atendido no prazo,31/12/2021
2506103,Fagundes,PB,Todas,4G,"66,57","84,54","84,58","189,0241517",11397,3248,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2506202,Frei Martinho,PB,Todas,4G,"49,09","83,06","83,53","244,3166395",2923,960,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2010
2506202,Frei Martinho,PB,Todas,4G,"49,09","83,06","83,53","244,3166395",2923,960,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Vivo,Atendido no prazo,N/A
2506202,Frei Martinho,PB,Todas,4G,"49,09","83,06","83,53","244,3166395",2923,960,Ofertar SMP,Ofertar SMP 4G ou superior,TAC,Tim,Atendido no prazo,31/12/2021
2506202,Frei Martinho,PB,Todas,4G,"49,09","83,06","83,53","244,3166395",2923,960,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2506251,Gado Bravo,PB,Todas,4G,"61,60","73,72","73,69","192,405822",8363,2229,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital da Banda H (002-2010/SPV-ANATEL),Nextel,Atendido no prazo,N/A
2506251,Gado Bravo,PB,Todas,4G,"61,60","73,72","73,69","192,405822",8363,2229,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Vivo,Atendido no prazo,30/04/2009
2506251,Gado Bravo,PB,Todas,4G,"61,60","73,72","73,69","192,405822",8363,2229,Ofertar SMP,Ofertar SMP 4G ou superior,TAC,Tim,Atendido no prazo,01/07/2023
2506251,Gado Bravo,PB,Todas,4G,"61,60","73,72","73,69","192,405822",8363,2229,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2506251,Gado Bravo,PB,Todas,4G,"61,60","73,72","73,69","192,405822",8363,2229,Ofertar Smp,Instalar Pelo Menos Uma Estação Rádio Base (Erb) Para Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao Long Term Evolution  - Lte Advanced Realease 10 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2024
2506301,Guarabira,PB,Todas,4G,"84,30","98,95","98,94","165,7444395",55035,16252,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Claro,Atendido no prazo,30/04/2013
2506301,Guarabira,PB,Todas,4G,"84,30","98,95","98,94","165,7444395",55035,16252,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2013
2506301,Guarabira,PB,Todas,4G,"84,30","98,95","98,94","165,7444395",55035,16252,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Tim,Atendido no prazo,30/04/2013
2506301,Guarabira,PB,Todas,4G,"84,30","98,95","98,94","165,7444395",55035,16252,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Vivo,Atendido no prazo,30/04/2013
2506301,Guarabira,PB,Todas,4G,"84,30","98,95","98,94","165,7444395",55035,16252,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Claro,Atendido no prazo,N/A
2506301,Guarabira,PB,Todas,4G,"84,30","98,95","98,94","165,7444395",55035,16252,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Tim,Atendido no prazo,N/A
2506301,Guarabira,PB,Todas,4G,"84,30","98,95","98,94","165,7444395",55035,16252,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Vivo,Atendido no prazo,N/A
2506301,Guarabira,PB,Todas,4G,"84,30","98,95","98,94","165,7444395",55035,16252,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 4G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Oi,Atendido no prazo,N/A
2506301,Guarabira,PB,Todas,4G,"84,30","98,95","98,94","165,7444395",55035,16252,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Claro,A vencer,31/07/2029
2506301,Guarabira,PB,Todas,4G,"84,30","98,95","98,94","165,7444395",55035,16252,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Telefônica,A vencer,31/07/2029
2506301,Guarabira,PB,Todas,4G,"84,30","98,95","98,94","165,7444395",55035,16252,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Tim,A vencer,31/07/2029
2506400,Gurinhém,PB,Todas,4G,"82,57","95,20","95,30","346,067261",13838,3870,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Vivo,Atendido com atraso,30/04/2015
2506400,Gurinhém,PB,Todas,4G,"82,57","95,20","95,30","346,067261",13838,3870,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Tim,Atendido no prazo,N/A
2506400,Gurinhém,PB,Todas,4G,"82,57","95,20","95,30","346,067261",13838,3870,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2506509,Gurjão,PB,Todas,4G,"56,83","86,78","87,66","343,1986868",3159,942,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2010
2506509,Gurjão,PB,Todas,4G,"56,83","86,78","87,66","343,1986868",3159,942,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2016
2506509,Gurjão,PB,Todas,4G,"56,83","86,78","87,66","343,1986868",3159,942,Ofertar SMP,Ofertar SMP 4G ou superior,TAC,Tim,Atendido no prazo,31/12/2020
2506509,Gurjão,PB,Todas,4G,"56,83","86,78","87,66","343,1986868",3159,942,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2506608,Ibiara,PB,Todas,4G,"78,18","91,52","92,52","244,4835422",6010,1762,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2009
2506608,Ibiara,PB,Todas,4G,"78,18","91,52","92,52","244,4835422",6010,1762,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Vivo,Atendido no prazo,N/A
2506608,Ibiara,PB,Todas,4G,"78,18","91,52","92,52","244,4835422",6010,1762,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2506707,Imaculada,PB,Todas,4G,"42,53","63,11","64,92","316,9837788",11346,2906,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Tim,Atendido no prazo,30/04/2014
2506707,Imaculada,PB,Todas,4G,"42,53","63,11","64,92","316,9837788",11346,2906,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2506806,Ingá,PB,Todas,4G,"92,21","98,20","98,44","287,9915995",18118,5230,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Claro,Atendido no prazo,30/04/2014
2506806,Ingá,PB,Todas,4G,"92,21","98,20","98,44","287,9915995",18118,5230,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2506905,Itabaiana,PB,Todas,4G,"90,97","99,02","99,06","218,8484159",24460,7465,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Vivo,Atendido com atraso,30/04/2015
2506905,Itabaiana,PB,Todas,4G,"90,97","99,02","99,06","218,8484159",24460,7465,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2507002,Itaporanga,PB,Todas,4G,"70,56","93,92","94,63","468,0584526",23135,6424,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Tim,Atendido no prazo,30/04/2013
2507002,Itaporanga,PB,Todas,4G,"70,56","93,92","94,63","468,0584526",23135,6424,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2507101,Itapororoca,PB,Todas,4G,"89,88","97,26","97,36","146,0679108",16989,4791,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido com atraso,30/04/2014
2507101,Itapororoca,PB,Todas,4G,"89,88","97,26","97,36","146,0679108",16989,4791,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2009
2507101,Itapororoca,PB,Todas,4G,"89,88","97,26","97,36","146,0679108",16989,4791,Ofertar SMP,Ofertar SMP 4G ou superior,TAC,Telefônica,Atendido no prazo,03/03/2023
2507101,Itapororoca,PB,Todas,4G,"89,88","97,26","97,36","146,0679108",16989,4791,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2507200,Itatuba,PB,Todas,4G,"55,13","79,94","79,45","244,2241509",10189,2835,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2009
2507200,Itatuba,PB,Todas,4G,"55,13","79,94","79,45","244,2241509",10189,2835,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2015
2507200,Itatuba,PB,Todas,4G,"55,13","79,94","79,45","244,2241509",10189,2835,Ofertar SMP,Ofertar SMP 4G ou superior,TAC,Tim,Atendido no prazo,31/12/2021
2507200,Itatuba,PB,Todas,4G,"55,13","79,94","79,45","244,2241509",10189,2835,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2507309,Jacaraú,PB,Todas,4G,"63,10","83,38","84,48","253,0099616",13874,4055,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido com atraso,30/04/2014
2507309,Jacaraú,PB,Todas,4G,"63,10","83,38","84,48","253,0099616",13874,4055,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2009
2507309,Jacaraú,PB,Todas,4G,"63,10","83,38","84,48","253,0099616",13874,4055,Ofertar SMP,Ofertar SMP 4G ou superior,TAC,Tim,Atendido no prazo,01/07/2022
2507309,Jacaraú,PB,Todas,4G,"63,10","83,38","84,48","253,0099616",13874,4055,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2507408,Jericó,PB,Todas,4G,"65,38","89,46","89,82","179,3120025",7527,2107,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Tim,Atendido com atraso,30/04/2016
2507408,Jericó,PB,Todas,4G,"65,38","89,46","89,82","179,3120025",7527,2107,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2507507,João Pessoa,PB,Todas,4G,"100,00","100,00","100,00","211,4748009",718822,213256,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 2G ou superior,Edital de Sobras do SMP (001-2007/SPV-ANATEL),Oi,Atendido no prazo,07/12/2009
2507507,João Pessoa,PB,Todas,4G,"100,00","100,00","100,00","211,4748009",718822,213256,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 2G ou superior,Edital de Sobras do SMP (001-2007/SPV-ANATEL),Vivo,Atendido no prazo,07/12/2009
2507507,João Pessoa,PB,Todas,4G,"100,00","100,00","100,00","211,4748009",718822,213256,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital da Banda H (002-2010/SPV-ANATEL),Nextel,Atendido no prazo,N/A
2507507,João Pessoa,PB,Todas,4G,"100,00","100,00","100,00","211,4748009",718822,213256,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital da Banda H (002-2010/SPV-ANATEL),Vivo,Atendido no prazo,N/A
2507507,João Pessoa,PB,Todas,4G,"100,00","100,00","100,00","211,4748009",718822,213256,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Claro,Atendido no prazo,30/04/2010
2507507,João Pessoa,PB,Todas,4G,"100,00","100,00","100,00","211,4748009",718822,213256,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2010
2507507,João Pessoa,PB,Todas,4G,"100,00","100,00","100,00","211,4748009",718822,213256,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Tim,Atendido no prazo,30/04/2010
2507507,João Pessoa,PB,Todas,4G,"100,00","100,00","100,00","211,4748009",718822,213256,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Vivo,Atendido no prazo,30/04/2010
2507507,João Pessoa,PB,Todas,4G,"100,00","100,00","100,00","211,4748009",718822,213256,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 4G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Claro,Atendido no prazo,N/A
2507507,João Pessoa,PB,Todas,4G,"100,00","100,00","100,00","211,4748009",718822,213256,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 4G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Oi,Atendido no prazo,N/A
2507507,João Pessoa,PB,Todas,4G,"100,00","100,00","100,00","211,4748009",718822,213256,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 4G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Tim,Atendido no prazo,N/A
2507507,João Pessoa,PB,Todas,4G,"100,00","100,00","100,00","211,4748009",718822,213256,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 4G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Vivo,Atendido no prazo,N/A
